1599710245461060	8.0
1599710245461136	8.0
1599710245461312	0.001953125
1599710245461376	301.927734375
1599710245464456	0.000244140625
1599710245464456	0.0087890625
1599710245464593	-0.0087890625
1599710245464597	64.0
1599710245464859	0.000244140625
1599710245464859	0.0087890625
1599710245464884	-0.0087890625
1599710245464888	3.375
1599710245464908	0.000244140625
1599710245464908	0.0087890625
1599710245464932	-0.0087890625
1599710245464936	2.53125
1599710245464951	0.000244140625
1599710245464951	0.0087890625
1599710245465003	-0.0087890625
1599710245465006	15.640625
1599710245465075	0.000244140625
1599710245465085	0.000244140625
1599710245465096	0.000244140625
1599710245465105	0.00146484375
1599710245465115	0.000244140625
1599710245465115	0.0087890625
1599710245465393	-0.0087890625
1599710245465397	144.0
1599710245465982	0.000244140625
1599710245465993	0.00390625
1599710245466002	0.000244140625
1599710245466012	0.000732421875
1599710245466021	0.000244140625
1599710245466037	0.015625
1599710245466046	0.000244140625
1599710245466046	0.000244140625
1599710245466064	-0.000244140625
1599710245466069	0.088623046875
1599710245466077	0.000244140625
1599710245466077	0.0087890625
1599710245466108	-0.0087890625
1599710245466111	5.0625
1599710245466140	0.000244140625
1599710245466155	0.015625
1599710245466165	0.000244140625
1599710245466165	0.0087890625
1599710245466184	-0.0087890625
1599710245466188	1.171875
1599710245466199	0.000244140625
1599710245466208	0.0009765625
1599710245466218	0.000244140625
1599710245466227	0.00146484375
1599710245466236	378.125
1599710245466236	0.088623046875
1599710245466236	0.017333984375
1599710245475503	-0.088623046875
1599710245475503	-0.017333984375
1599710245475506	2.0
1599710245475538	-8.0
1599710245475541	2.0
1599710245475571	-8.0
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245475589	-0.000244140625
1599710245477608	14.0
1599710245477636	-2.0
1599710245477639	8.0
1599710245477668	-2.0
1599710245479231	8.0
1599710245479274	8.0
1599710245479314	91.125
1599710245481064	273.375
1599710245481064	2.0
1599710245481064	595.0234375
1599710245486976	-2.0
1599710245486976	-595.0234375
1599710245489552	63.375
1599710245490724	126.75
1599710245490724	2.53125
1599710245490724	434.53125
1599710245496560	-2.53125
1599710245496560	-434.53125
1599710245497762	126.75
1599710245497762	5.0625
1599710245497762	761.0625
1599710245508033	-5.0625
1599710245508033	-761.0625
1599710245509233	84.5
1599710245509233	3.375
1599710245509233	651.375
1599710245516390	-3.375
1599710245516390	-651.375
1599710245517195	18.0
1599710245517555	8.0
1599710245522424	-8.0
1599710245522432	8.0
1599710245524801	-8.0
1599710245524805	2.0
1599710245525444	0.001953125
1599710245525444	0.001953125
1599710245525667	-0.001953125
1599710245525667	-0.001953125
1599710245525683	0.000244140625
1599710245525690	-0.001953125
1599710245525702	0.00390625
1599710245525726	8.0
1599710245526329	15.640625
1599710245526882	-2.0
1599710245526901	-0.00390625
1599710245527040	-15.640625
1599710245527049	-0.000244140625
1599710245527057	-0.00390625
1599710245527110	-8.0
1599710245527208	-15.640625
1599710245527265	-8.0
1599710245527275	0.015625
1599710245527318	8.0
1599710245529613	64.0
1599710245531611	-8.0
1599710245531623	-0.015625
1599710245532037	-64.0
1599710245532050	-0.015625
1599710245532050	-0.000244140625
1599710245532101	-8.0
1599710245532479	-64.0
1599710245532534	-8.0
1599710245532546	0.01611328125
1599710245532586	24.0
1599710245537582	144.0
1599710245541957	-14.0
1599710245541969	-0.015625
1599710245542812	-144.0
1599710245542825	-0.01611328125
1599710245542826	144.004638671875
1599710245543930	-18.0
1599710245543930	-24.0
1599710245544772	-144.0
1599710245545274	-84.5
1599710245545281	0.0009765625
1599710245545281	84.5
1599710245545281	0.01611328125
1599710245545477	-84.5
1599710245545477	-0.01611328125
1599710245545481	126.75
1599710245545481	3.375
1599710245545481	126.75
1599710245545481	507.375
1599710245552635	-3.375
1599710245552635	-126.75
1599710245552635	-507.375
1599710245552639	3.375
1599710245552639	3.375
1599710245552639	804.5
1599710245560913	-144.004638671875
1599710245560913	-3.375
1599710245560913	-804.5
1599710245560922	-0.0009765625
1599710245561675	-126.75
1599710245561705	-3.375
1599710245561713	-0.0009765625
1599710245561718	0.00146484375
1599710245561718	144.004638671875
1599710245561718	0.0234375
1599710245561989	-144.004638671875
1599710245561989	-0.0234375
1599710245561992	126.75
1599710245561992	144.004638671875
1599710245561992	5.0625
1599710245561992	761.0625
1599710245572018	-144.004638671875
1599710245572018	-5.0625
1599710245572018	-761.0625
1599710245572021	5.0625
1599710245572021	7.20361328125
1599710245572021	990.75
