1602294204390676	768
1602294204392320	256
1602294204392326	256
1602294204392414	-256
1602294204392442	491520
1602294204392506	256
1602294204392508	256
1602294204392553	-256
1602294204392568	589824
1602294204392606	256
1602294204392608	256
1602294204392649	-256
1602294204392663	1032192
1602294204392702	256
1602294204392703	256
1602294204392742	-256
1602294204392756	1032192
1602294204392792	256
1602294204392794	256
1602294204392833	-256
1602294204392847	716800
1602294204392883	256
1602294204392884	256
1602294204392927	-256
1602294204392941	860160
1602294204392978	256
1602294204392980	256
1602294204393020	-256
1602294204393034	589824
1602294204393071	256
1602294204393073	256
1602294204393113	-256
1602294204393127	1032192
1602294204393167	256
1602294204393169	256
1602294204393208	-256
1602294204393222	589824
1602294204393259	256
1602294204393261	256
1602294204393300	-256
1602294204393313	1032192
1602294204393350	256
1602294204393352	256
1602294204393393	-256
1602294204393407	589824
1602294204393444	256
1602294204393445	256
1602294204393486	-256
1602294204393500	589824
1602294204393536	256
1602294204393563	9216
1602294204393625	-9216
1602294204393641	1769472
1602294204393679	256
1602294204393681	256
1602294204393720	-256
1602294204393734	1032192
1602294204393770	256
1602294204393772	256
1602294204393810	-256
1602294204393824	1032192
1602294204393862	256
1602294204393873	9216
1602294204393920	-9216
1602294204393935	1638400
1602294204393972	256
1602294204393982	9216
1602294204394032	-9216
1602294204394047	2211840
1602294204394084	256
1602294204394086	256
1602294204394125	-256
1602294204394139	1032192
1602294204394177	256
1602294204394179	256
1602294204394217	-256
1602294204394230	1032192
1602294204394267	256
1602294204394268	256
1602294204394307	-256
1602294204394320	589824
1602294204394362	169504512
1602294204394420	256
1602294204394422	256
1602294204394462	-256
1602294204394476	49152
1602294204394515	256
1602294204394517	256
1602294204394556	-256
1602294204394569	36864
1602294204394603	256
1602294204394604	256
1602294204394642	-256
1602294204394655	221184
1602294204394695	256
1602294204394697	256
1602294204394736	-256
1602294204394749	73728
1602294204394786	256
1602294204394787	256
1602294204394826	-256
1602294204394839	55296
1602294204394872	256
1602294204394874	256
1602294204394912	-256
1602294204394925	458752
1602294204394981	256
1602294204395014	4096
1602294204395047	256
1602294204395048	256
1602294204395085	-256
1602294204395099	20480
1602294204395132	256
1602294204395134	256
1602294204395171	-256
1602294204395185	552960
1602294204395220	256
1602294204395221	256
1602294204395260	-256
1602294204395274	331776
1602294204395311	256
1602294204395312	256
1602294204395351	-256
1602294204395364	73728
1602294204395397	256
1602294204395398	256
1602294204395436	-256
1602294204395448	65536
1602294204395482	256
1602294204395493	9216
1602294204395543	-9216
1602294204395558	1572864
1602294204395596	256
1602294204395606	9216
1602294204395652	-9216
1602294204395668	8200192
1602294204395704	256
1602294204395714	9216
1602294204395760	-9216
1602294204395775	1769472
1602294204395812	256
1602294204395845	3584
1602294204395878	256
1602294204395880	256
1602294204395918	-256
1602294204395932	221184
1602294204395969	256
1602294204395971	256
1602294204396009	-256
1602294204396023	49152
1602294204396057	256
1602294204396059	256
1602294204396097	-256
1602294204396111	36864
1602294204396145	256
1602294204396155	9216
1602294204396201	-9216
1602294204396216	3981312
1602294204396253	256
1602294204396255	256
1602294204396294	-256
1602294204396308	24576
1602294204396345	256
1602294204396347	256
1602294204396395	-256
1602294204396410	49152
1602294204396444	256
1602294204396445	256
1602294204396484	-256
1602294204396497	65536
1602294204396533	256
1602294204396544	9216
1602294204396592	-9216
1602294204396606	1769472
1602294204396645	256
1602294204396646	256
1602294204396686	-256
1602294204396699	393216
1602294204396737	256
1602294204396738	256
1602294204396777	-256
1602294204396791	307200
1602294204396828	256
1602294204396830	256
1602294204396870	-256
1602294204396883	331776
1602294204396920	256
1602294204396921	256
1602294204396961	-256
1602294204396974	331776
1602294204397019	256
1602294204397020	256
1602294204397060	-256
1602294204397074	688128
1602294204397114	256
1602294204397116	256
1602294204397156	-256
1602294204397170	458752
1602294204397208	256
1602294204397209	256
1602294204397249	-256
1602294204397263	716800
1602294204397299	256
1602294204397301	256
1602294204397340	-256
1602294204397353	307200
1602294204397390	256
1602294204397392	256
1602294204397431	-256
1602294204397445	73728
1602294204397478	256
1602294204397480	256
1602294204397518	-256
1602294204397531	331776
1602294204397568	256
1602294204397569	256
1602294204397608	-256
1602294204397621	589824
1602294204397658	256
1602294204397659	256
1602294204397699	-256
1602294204397712	458752
1602294204397748	256
1602294204397750	256
1602294204397789	-256
1602294204397803	589824
1602294204397840	256
1602294204397841	256
1602294204397884	-256
1602294204397897	221184
1602294204397934	256
1602294204397936	256
1602294204397975	-256
1602294204397988	73728
1602294204398021	256
1602294204398023	256
1602294204398062	-256
1602294204398075	491520
1602294204398111	256
1602294204398113	256
1602294204398152	-256
1602294204398166	491520
1602294204398203	256
1602294204398204	256
1602294204398245	-256
1602294204398258	589824
1602294204398295	256
1602294204398297	256
1602294204398336	-256
1602294204398350	65536
1602294204398384	256
1602294204398385	256
1602294204398423	-256
1602294204398436	73728
1602294204398470	256
1602294204398471	256
1602294204398510	-256
1602294204398523	458752
1602294204398560	256
1602294204398562	256
1602294204398605	-256
1602294204398618	393216
1602294204398656	256
1602294204398667	9216
1602294204398716	-9216
1602294204398731	1327104
1602294204398769	256
1602294204398779	9216
1602294204398827	-9216
1602294204398842	1966080
1602294204398879	256
1602294204398881	256
1602294204398920	-256
1602294204398934	307200
1602294204398971	256
1602294204398981	9216
1602294204399029	-9216
1602294204399043	1769472
1602294204399080	256
1602294204399082	256
1602294204399121	-256
1602294204399135	860160
1602294204399173	256
1602294204399174	256
1602294204399214	-256
1602294204399228	716800
1602294204399265	256
1602294204399266	256
1602294204399306	-256
1602294204399319	221184
1602294204399357	256
1602294204399367	9216
1602294204399417	-9216
1602294204399432	1769472
1602294204399470	256
1602294204399480	9216
