1602298012759256	256
1602298012759448	-256
1602298012759465	256
1602298012759531	256
1602298012759615	-256
1602298012759691	256
1602298012759731	256
1602298012759818	256
1602298012759879	-256
1602298012759949	256
1602298012760042	256
1602298012760162	256
1602298012760198	256
1602298012760253	-256
1602298012760275	256
1602298012760376	768
1602298012760490	-256
1602298012760496	-256
1602298012760498	-256
1602298012760498	-256
1602298012760517	256
1602298012760712	-256
1602298012760733	-256
1602298012760762	-256
1602298012762361	256
1602298012762367	256
1602298012762453	-256
1602298012762479	65536
1602298012762533	256
1602298012762535	256
1602298012762588	-256
1602298012762605	131072
1602298012762660	256
1602298012762662	256
1602298012762716	-256
1602298012762736	589824
1602298012762785	256
1602298012762787	256
1602298012762840	-256
1602298012762857	147456
1602298012762905	256
1602298012762907	256
1602298012762960	-256
1602298012762976	1048576
1602298012763025	256
1602298012763027	256
1602298012763089	-256
1602298012763108	65536
1602298012763155	256
1602298012763157	256
1602298012763213	-256
1602298012763230	65536
1602298012763277	256
1602298012763299	9216
1602298012763373	-9216
1602298012763392	9437184
1602298012763445	256
1602298012763448	256
1602298012763504	-256
1602298012763522	147456
1602298012763578	111992832
1602298012763645	256
1602298012763647	256
1602298012763704	-256
1602298012763723	37632
1602298012763770	256
1602298012763820	16384
1602298012763866	256
1602298012763882	9216
1602298012763949	-9216
1602298012763968	4194304
1602298012764020	256
1602298012764065	4096
1602298012764111	256
1602298012764113	256
1602298012764169	-256
1602298012764186	147456
1602298012764236	256
1602298012764239	256
1602298012764295	-256
1602298012764312	65536
1602298012764375	256
1602298012764391	9216
1602298012764461	-9216
1602298012764480	4194304
1602298012764531	256
1602298012764533	256
1602298012764593	-256
1602298012764611	589824
1602298012764662	256
1602298012764664	256
1602298012764720	-256
1602298012764738	65536
1602298012764784	256
1602298012764786	256
1602298012764841	-256
1602298012764858	589824
1602298012764909	256
1602298012764911	256
1602298012764967	-256
1602298012764985	262144
1602298012765036	256
1602298012765038	256
1602298012765093	-256
1602298012765111	65536
1602298012765158	256
1602298012765160	256
1602298012765215	-256
1602298012765231	524288
1602298012765280	256
1602298012765282	256
1602298012765337	-256
1602298012765355	589824
1602298012765404	256
1602298012765419	9216
1602298012765485	-9216
1602298012765521	2097152
1602298012765572	256
1602298012765586	9216
1602298012765650	-9216
1602298012765668	8200192
1602298012765717	256
1602298012765719	256
1602298012765772	-256
1602298012765789	262144
1602298012765837	256
1602298012765839	256
1602298012765892	-256
1602298012765909	262144
1602298012765957	256
1602298012765959	256
1602298012766012	-256
1602298012766028	262144
1602298012766075	256
1602298012766077	256
1602298012766131	-256
1602298012766148	1048576
1602298012766195	256
1602298012766197	256
1602298012766248	-256
1602298012766265	262144
1602298012766313	256
1602298012766315	256
1602298012766367	-256
1602298012766384	262144
1602298012766432	256
1602298012766445	9216
1602298012766509	-9216
1602298012766526	2359296
1602298012766574	256
1602298012766576	256
1602298012766629	-256
1602298012766646	1048576
1602298012766692	256
1602298012766705	9216
1602298012766767	-9216
1602298012766785	2359296
1602298012766833	256
1602298012766845	9216
1602298012766906	-9216
1602298012766925	4194304
1602298012766971	256
1602298012766974	256
1602298012767035	-256
1602298012767052	524288
1602298012767100	256
1602298012767113	9216
1602298012767174	-9216
1602298012767192	2359296
1602298012767239	256
1602298012767251	9216
1602298012767312	-9216
1602298012767330	2359296
1602298012767385	256
1602298012767387	256
1602298012767440	-256
1602298012767457	262144
1602298012767505	256
1602298012767518	9216
1602298012767579	-9216
1602298012767597	2097152
1602298012767644	256
1602298012767646	256
1602298012767699	-256
1602298012767716	1048576
1602298012767763	256
1602298012767765	256
1602298012767817	-256
1602298012767834	1048576
1602298012767879	256
1602298012767892	9216
1602298012767954	-9216
1602298012767971	2359296
1602298012768018	256
1602298012768030	9216
1602298012768091	-9216
1602298012768109	2359296
1602298012768156	256
1602298012768168	9216
1602298012768229	-9216
1602298012768248	4194304
1602298012768295	256
1602298012768297	256
1602298012768362	-256
1602298012768380	1048576
1602298012768446	256
1602298012768459	9216
1602298012768517	-9216
1602298012768534	4194304
1602298012768579	256
1602298012768581	256
1602298012768630	-256
1602298012768646	1048576
1602298012768691	256
1602298012768703	9216
1602298012768760	-9216
1602298012768777	8388608
1602298012768821	256
1602298012768833	9216
1602298012768891	-9216
1602298012768908	9437184
1602298012768951	256
1602298012768953	256
1602298012769003	-256
1602298012769018	1048576
1602298012769063	256
1602298012769075	9216
1602298012769133	-9216
1602298012769150	9437184
1602298012769195	256
1602298012769197	256
1602298012769249	-256
1602298012769265	1048576
1602298012769309	256
1602298012769311	256
1602298012769359	-256
1602298012769375	1048576
1602298012769420	256
1602298012769422	256
1602298012769471	-256
1602298012769487	1048576
1602298012769545	118072832
1602298012769590	-111992832
1602298012769793	-256
1602298012769795	-256
1602298012769796	-256
1602298012769797	-256
1602298012769797	-256
1602298012769799	-256
1602298012769800	-256
1602298012769801	-256
1602298012769802	-256
1602298012769803	-256
1602298012769804	-256
1602298012769805	-256
1602298012769805	-256
1602298012769806	-256
1602298012769807	-256
1602298012769808	-256
1602298012769809	-256
1602298012769809	-256
1602298012769810	-256
1602298012769811	-256
1602298012769811	-256
1602298012769812	-256
1602298012769813	-256
1602298012769814	-256
1602298012769815	-256
1602298012769816	-256
1602298012769816	-256
1602298012769817	-256
1602298012769818	-256
1602298012769819	-256
1602298012769819	-256
1602298012769820	-256
1602298012769821	-256
1602298012769822	-256
1602298012769823	-256
1602298012769824	-256
1602298012769824	-256
1602298012769825	-256
1602298012769826	-256
1602298012769827	-256
1602298012769828	-256
1602298012769828	-256
1602298012769829	-256
1602298012769830	-256
1602298012769831	-256
1602298012769832	-256
1602298012769833	-256
1602298012769833	-256
1602298012769834	-256
1602298012769835	-256
1602298012769836	-256
1602298012769836	-256
1602298012769837	-256
1602298012769838	-256
1602298012769866	597295104
1602298012769879	37632
1602298012769969	75520
1602298012770080	-75520
1602298012770085	-37632
1602298012770184	597295104
1602298012770186	256
1602298012770187	256
1602298012770187	256
1602298012770188	256
1602298012770468	149323776
1602298012770637	597295104
1602298012770643	65536
1602298012770696	18944
1602298012770779	-18944
1602298012770783	-65536
1602298012770853	149323776
1602298012770859	16384
1602298012770914	18944
1602298012770988	-18944
1602298012770991	-16384
1602298012771058	-256
1602298012771100	-256
1602298012771114	597295104
